case,family,strategy,n,m,optimum_size,reference_type,candidate_size,valid,ratio_to_optimum,seconds,error,min_valid_candidate_size,attains_min_valid_candidate,attains_optimum
er_sparse_186,erdos_renyi_sparse,reverse_delete_high_degree,12,5,7,exact_exhaustive,8,True,1.1428571428571428,5.1200040616095066e-05,,7,False,False
er_sparse_186,erdos_renyi_sparse,reverse_delete_low_degree,12,5,7,exact_exhaustive,7,True,1.0,3.4100026823580265e-05,,7,True,True
er_sparse_186,erdos_renyi_sparse,lifted_tscc_baker,12,5,7,exact_exhaustive,7,True,1.0,0.00010549998842179775,,7,True,True
er_sparse_187,erdos_renyi_sparse,closed_degree,13,10,6,exact_exhaustive,6,True,1.0,6.359996041283011e-05,,6,True,True
er_sparse_187,erdos_renyi_sparse,low_degree_witness,13,10,6,exact_exhaustive,6,True,1.0,5.690002581104636e-05,,6,True,True
er_sparse_187,erdos_renyi_sparse,medium_degree_witness,13,10,6,exact_exhaustive,6,True,1.0,7.260002894327044e-05,,6,True,True
er_sparse_187,erdos_renyi_sparse,order_ownership_late,13,10,6,exact_exhaustive,6,True,1.0,6.430002395063639e-05,,6,True,True
er_sparse_187,erdos_renyi_sparse,order_ownership_early,13,10,6,exact_exhaustive,6,True,1.0,5.819997750222683e-05,,6,True,True
er_sparse_187,erdos_renyi_sparse,seed_and_complete,13,10,6,exact_exhaustive,6,True,1.0,0.0006893000099807978,,6,True,True
er_sparse_187,erdos_renyi_sparse,salvador_auxiliary,13,10,6,exact_exhaustive,6,True,1.0,0.0012959000305272639,,6,True,True
er_sparse_187,erdos_renyi_sparse,reverse_delete_input,13,10,6,exact_exhaustive,7,True,1.1666666666666667,8.269998943433166e-05,,6,False,False
er_sparse_187,erdos_renyi_sparse,reverse_delete_reverse,13,10,6,exact_exhaustive,6,True,1.0,6.689998554065824e-05,,6,True,True
er_sparse_187,erdos_renyi_sparse,reverse_delete_high_degree,13,10,6,exact_exhaustive,8,True,1.3333333333333333,7.559999357908964e-05,,6,False,False
er_sparse_187,erdos_renyi_sparse,reverse_delete_low_degree,13,10,6,exact_exhaustive,6,True,1.0,9.660003706812859e-05,,6,True,True
er_sparse_187,erdos_renyi_sparse,lifted_tscc_baker,13,10,6,exact_exhaustive,6,True,1.0,0.00015239999629557133,,6,True,True
er_sparse_188,erdos_renyi_sparse,closed_degree,14,14,6,exact_exhaustive,6,True,1.0,8.860003435984254e-05,,6,True,True
er_sparse_188,erdos_renyi_sparse,low_degree_witness,14,14,6,exact_exhaustive,6,True,1.0,8.690002141520381e-05,,6,True,True
er_sparse_188,erdos_renyi_sparse,medium_degree_witness,14,14,6,exact_exhaustive,6,True,1.0,7.539999205619097e-05,,6,True,True
er_sparse_188,erdos_renyi_sparse,order_ownership_late,14,14,6,exact_exhaustive,6,True,1.0,9.240000508725643e-05,,6,True,True
er_sparse_188,erdos_renyi_sparse,order_ownership_early,14,14,6,exact_exhaustive,6,True,1.0,8.550001075491309e-05,,6,True,True
er_sparse_188,erdos_renyi_sparse,seed_and_complete,14,14,6,exact_exhaustive,6,True,1.0,0.0012959999730810523,,6,True,True
er_sparse_188,erdos_renyi_sparse,salvador_auxiliary,14,14,6,exact_exhaustive,6,True,1.0,0.0011363999801687896,,6,True,True
er_sparse_188,erdos_renyi_sparse,reverse_delete_input,14,14,6,exact_exhaustive,6,True,1.0,4.020001506432891e-05,,6,True,True
er_sparse_188,erdos_renyi_sparse,reverse_delete_reverse,14,14,6,exact_exhaustive,7,True,1.1666666666666667,4.9600028432905674e-05,,6,False,False
er_sparse_188,erdos_renyi_sparse,reverse_delete_high_degree,14,14,6,exact_exhaustive,8,True,1.3333333333333333,4.600000102072954e-05,,6,False,False
er_sparse_188,erdos_renyi_sparse,reverse_delete_low_degree,14,14,6,exact_exhaustive,6,True,1.0,4.700000863522291e-05,,6,True,True
er_sparse_188,erdos_renyi_sparse,lifted_tscc_baker,14,14,6,exact_exhaustive,6,True,1.0,0.00014839996583759785,,6,True,True
er_sparse_189,erdos_renyi_sparse,closed_degree,6,4,3,exact_exhaustive,3,True,1.0,6.970000686123967e-05,,3,True,True
er_sparse_189,erdos_renyi_sparse,low_degree_witness,6,4,3,exact_exhaustive,3,True,1.0,8.760002674534917e-05,,3,True,True
er_sparse_189,erdos_renyi_sparse,medium_degree_witness,6,4,3,exact_exhaustive,3,True,1.0,6.029999349266291e-05,,3,True,True
er_sparse_189,erdos_renyi_sparse,order_ownership_late,6,4,3,exact_exhaustive,0,False,,3.170000854879618e-05,,3,False,False
er_sparse_189,erdos_renyi_sparse,order_ownership_early,6,4,3,exact_exhaustive,0,False,,2.5300018023699522e-05,,3,False,False
er_sparse_189,erdos_renyi_sparse,seed_and_complete,6,4,3,exact_exhaustive,3,True,1.0,0.00021270004799589515,,3,True,True
er_sparse_189,erdos_renyi_sparse,salvador_auxiliary,6,4,3,exact_exhaustive,3,True,1.0,0.00045789999421685934,,3,True,True
er_sparse_189,erdos_renyi_sparse,reverse_delete_input,6,4,3,exact_exhaustive,3,True,1.0,2.7500034775584936e-05,,3,True,True
er_sparse_189,erdos_renyi_sparse,reverse_delete_reverse,6,4,3,exact_exhaustive,3,True,1.0,2.300000051036477e-05,,3,True,True
er_sparse_189,erdos_renyi_sparse,reverse_delete_high_degree,6,4,3,exact_exhaustive,3,True,1.0,2.7799978852272034e-05,,3,True,True
er_sparse_189,erdos_renyi_sparse,reverse_delete_low_degree,6,4,3,exact_exhaustive,3,True,1.0,6.180000491440296e-05,,3,True,True
er_sparse_189,erdos_renyi_sparse,lifted_tscc_baker,6,4,3,exact_exhaustive,3,True,1.0,0.00012620002962648869,,3,True,True
er_sparse_190,erdos_renyi_sparse,closed_degree,7,0,7,exact_exhaustive,7,True,1.0,8.200004231184721e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,low_degree_witness,7,0,7,exact_exhaustive,7,True,1.0,7.399998139590025e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,medium_degree_witness,7,0,7,exact_exhaustive,7,True,1.0,7.399998139590025e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,order_ownership_late,7,0,7,exact_exhaustive,7,True,1.0,7.199996616691351e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,order_ownership_early,7,0,7,exact_exhaustive,7,True,1.0,6.89999433234334e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,seed_and_complete,7,0,7,exact_exhaustive,7,True,1.0,6.999995093792677e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,salvador_auxiliary,7,0,7,exact_exhaustive,7,True,1.0,6.799993570894003e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,reverse_delete_input,7,0,7,exact_exhaustive,7,True,1.0,6.900052540004253e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,reverse_delete_reverse,7,0,7,exact_exhaustive,7,True,1.0,6.999995093792677e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,reverse_delete_high_degree,7,0,7,exact_exhaustive,7,True,1.0,6.999995093792677e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,reverse_delete_low_degree,7,0,7,exact_exhaustive,7,True,1.0,6.89999433234334e-06,,7,True,True
er_sparse_190,erdos_renyi_sparse,lifted_tscc_baker,7,0,7,exact_exhaustive,7,True,1.0,6.999995093792677e-06,,7,True,True
er_sparse_191,erdos_renyi_sparse,closed_degree,8,2,6,exact_exhaustive,6,True,1.0,1.910002902150154e-05,,6,True,True
er_sparse_191,erdos_renyi_sparse,low_degree_witness,8,2,6,exact_exhaustive,6,True,1.0,1.9400031305849552e-05,,6,True,True
er_sparse_191,erdos_renyi_sparse,medium_degree_witness,8,2,6,exact_exhaustive,6,True,1.0,2.2599997464567423e-05,,6,True,True
er_sparse_191,erdos_renyi_sparse,order_ownership_late,8,2,6,exact_exhaustive,5,False,,1.7000013031065464e-05,,6,False,False
er_sparse_191,erdos_renyi_sparse,order_ownership_early,8,2,6,exact_exhaustive,5,False,,1.4699995517730713e-05,,6,False,False
er_sparse_191,erdos_renyi_sparse,seed_and_complete,8,2,6,exact_exhaustive,6,True,1.0,2.5200017262250185e-05,,6,True,True
er_sparse_191,erdos_renyi_sparse,salvador_auxiliary,8,2,6,exact_exhaustive,6,True,1.0,0.00019910000264644623,,6,True,True
er_sparse_191,erdos_renyi_sparse,reverse_delete_input,8,2,6,exact_exhaustive,7,True,1.1666666666666667,1.9300030544400215e-05,,6,False,False
er_sparse_191,erdos_renyi_sparse,reverse_delete_reverse,8,2,6,exact_exhaustive,6,True,1.0,1.610000617802143e-05,,6,True,True
er_sparse_191,erdos_renyi_sparse,reverse_delete_high_degree,8,2,6,exact_exhaustive,7,True,1.1666666666666667,2.0599982235580683e-05,,6,False,False
